,Country,Year,Pop1,Pop2,Pop3,Pop4,Pop5,Pop6,Pop7,Pop8,Pop9,Pop10,Pop11,Pop12,Pop13,Pop14,Pop15,Pop16,Pop17,Pop18,Pop19,Pop20,Pop21,Pop22,Pop23,Pop24,Pop25,Pop26,Lb
0,2140,1955,1030000.0,39000.0,152000.0,57000.0,56000.0,55000.0,168000.0,131000.0,100000.0,80000.0,66000.0,60000.0,52000.0,42000.0,35000.0,32000.0,20000.0,20000.0,12000.0,9000.0,5900.0,3600.0,2500.0,12101.836284,3742.256872,0.0,48489.0
1,2140,1956,1069000.0,41000.0,159000.0,57000.0,56000.0,55000.0,174000.0,137000.0,104000.0,82000.0,68000.0,62000.0,54000.0,43000.0,36000.0,33000.0,22000.0,20000.0,12000.0,10000.0,5900.0,3600.0,2500.0,12101.836284,3742.256872,0.0,49811.0
2,2140,1957,1111000.0,43000.0,165000.0,57000.0,56000.0,55000.0,181000.0,142000.0,108000.0,86000.0,70000.0,64000.0,56000.0,44000.0,38000.0,34000.0,22000.0,22000.0,13000.0,10000.0,6400.0,3900.0,2700.0,12101.836284,3742.256872,0.0,50926.0
3,2140,1958,1153100.0,44300.0,171000.0,57000.0,56000.0,55000.0,187800.0,147300.0,112200.0,89300.0,73300.0,66700.0,58400.0,46200.0,39100.0,35800.0,23100.0,22000.0,13200.0,10200.0,6500.0,3900.0,2800.0,12101.836284,3742.256872,0.0,53899.0
4,2140,1959,1200000.0,46100.0,177900.0,57000.0,56000.0,55000.0,195400.0,153300.0,116900.0,93000.0,76300.0,69300.0,60800.0,48200.0,40700.0,37300.0,24000.0,23000.0,13700.0,10700.0,6700.0,4000.0,2900.0,12101.836284,3742.256872,0.0,55848.0
5,2140,1960,1254100.0,54700.0,193000.0,57000.0,56000.0,55000.0,201500.0,158100.0,120900.0,95600.0,79900.0,70900.0,61800.0,50200.0,42700.0,36100.0,27300.0,21200.0,15500.0,10400.0,6900.0,4200.0,3000.0,12101.836284,3742.256872,0.0,58785.0
6,2140,1961,1297900.0,59000.0,197400.0,57000.0,56000.0,55000.0,208500.0,163600.0,125200.0,99000.0,82700.0,73500.0,63900.0,51900.0,44300.0,37300.0,28300.0,22000.0,16000.0,10800.0,7200.0,4300.0,3100.0,12101.836284,3742.256872,0.0,61666.0
7,2140,1962,1343300.0,59800.0,205600.0,57000.0,56000.0,55000.0,215700.0,169300.0,129600.0,102500.0,85600.0,76100.0,66300.0,53800.0,45700.0,38700.0,29300.0,22800.0,16500.0,11200.0,7400.0,4400.0,3300.0,12101.836284,3742.256872,0.0,62624.0
8,2140,1963,1390700.0,60700.0,214100.0,57000.0,56000.0,55000.0,223400.0,175300.0,134200.0,106100.0,88700.0,78700.0,68500.0,55600.0,47300.0,40100.0,30400.0,23600.0,17100.0,11600.0,7600.0,4600.0,3300.0,12101.836284,3742.256872,0.0,63798.0
9,2140,1964,1439100.0,58400.0,225900.0,57000.0,56000.0,55000.0,231200.0,181400.0,138800.0,109700.0,91700.0,81500.0,70900.0,57600.0,49000.0,41500.0,31400.0,24400.0,17700.0,12000.0,7900.0,4700.0,3500.0,12101.836284,3742.256872,0.0,61753.0
10,2140,1965,1489800.0,58500.0,235800.0,57000.0,56000.0,55000.0,239300.0,187900.0,143700.0,113600.0,95000.0,84300.0,73500.0,59600.0,50700.0,42900.0,32600.0,25200.0,18300.0,12400.0,8200.0,4900.0,3600.0,12101.836284,3742.256872,0.0,62909.0
11,2140,1966,1540800.0,58900.0,239100.0,57000.0,56000.0,55000.0,248300.0,197000.0,151400.0,119000.0,98200.0,86200.0,75300.0,61900.0,52200.0,44100.0,34100.0,26200.0,19100.0,12900.0,8400.0,5000.0,3700.0,12101.836284,3742.256872,0.0,62963.0
12,2140,1967,1589900.0,58100.0,242900.0,57000.0,56000.0,55000.0,257000.0,206100.0,159300.0,124200.0,101400.0,87800.0,77000.0,64200.0,53500.0,45100.0,35500.0,27000.0,19800.0,13400.0,8600.0,5100.0,3700.0,12101.836284,3742.256872,0.0,61963.0
13,2140,1968,1634000.0,56800.0,246200.0,57000.0,56000.0,55000.0,264900.0,214700.0,166800.0,129200.0,104300.0,89100.0,78500.0,66200.0,54600.0,46000.0,37000.0,27800.0,20500.0,13800.0,8700.0,5100.0,3700.0,12101.836284,3742.256872,0.0,59213.0
14,2140,1969,1685000.0,55300.0,250400.0,57000.0,56000.0,55000.0,273900.0,224300.0,175200.0,134700.0,107500.0,90800.0,80200.0,68600.0,56000.0,47200.0,38600.0,28600.0,21300.0,14400.0,8900.0,5300.0,3800.0,12101.836284,3742.256872,0.0,57984.0
15,2140,1970,1727400.0,55900.0,250700.0,57000.0,56000.0,55000.0,281500.0,233000.0,183000.0,139800.0,110200.0,91900.0,81500.0,70600.0,56900.0,48000.0,40000.0,29400.0,21900.0,14900.0,9000.0,5300.0,3800.0,12101.836284,3742.256872,0.0,57757.0
16,2140,1971,1797800.0,54500.0,264100.0,57000.0,56000.0,55000.0,287100.0,243300.0,193200.0,148300.0,116200.0,95700.0,83800.0,72800.0,59600.0,49700.0,41400.0,31000.0,22900.0,15600.0,9500.0,5500.0,4000.0,12101.836284,3742.256872,0.0,56338.0
17,2140,1972,1842800.0,51100.0,274800.0,57000.0,56000.0,55000.0,288300.0,250200.0,200700.0,154900.0,120500.0,98200.0,84900.0,74100.0,61400.0,50600.0,42200.0,32200.0,23500.0,16100.0,9800.0,5500.0,4100.0,12101.836284,3742.256872,0.0,57438.0
18,2140,1973,1872700.0,50400.0,206500.0,57000.0,56000.0,55000.0,286800.0,277900.0,221500.0,167500.0,124500.0,100700.0,91200.0,78200.0,64600.0,54800.0,40500.0,39000.0,25100.0,20200.0,11500.0,7000.0,5200.0,12101.836284,3742.256872,0.0,53455.0
19,2140,1974,1921600.0,51700.0,211800.0,57000.0,56000.0,55000.0,294200.0,285000.0,227200.0,171900.0,127700.0,103300.0,93600.0,80300.0,66300.0,56200.0,41700.0,40000.0,25700.0,20800.0,11800.0,7200.0,5300.0,12101.836284,3742.256872,0.0,56769.0
20,2140,1975,1964900.0,52600.0,219100.0,57000.0,56000.0,55000.0,303400.0,290300.0,233700.0,175500.0,129900.0,105800.0,95400.0,83500.0,67000.0,57200.0,42400.0,40000.0,25200.0,20700.0,11100.0,7000.0,5400.0,12101.836284,3742.256872,0.0,59338.0
21,2140,1976,2020000.0,54100.0,225300.0,57000.0,56000.0,55000.0,311900.0,298400.0,240300.0,180400.0,133600.0,108800.0,98000.0,85800.0,68800.0,58800.0,43600.0,41100.0,26000.0,21200.0,11400.0,7200.0,5600.0,12101.836284,3742.256872,0.0,59746.0
22,2140,1977,2070000.0,58600.0,211400.0,57000.0,56000.0,55000.0,253200.0,267000.0,258000.0,222100.0,173700.0,132400.0,104000.0,87400.0,75700.0,62900.0,50400.0,39400.0,29500.0,20700.0,11100.0,7100.0,5400.0,12101.836284,3742.256872,0.0,64188.0
23,2140,1978,2125600.0,68400.0,208900.0,57000.0,56000.0,55000.0,259900.0,274200.0,265000.0,228100.0,178400.0,136000.0,106900.0,89700.0,77700.0,64600.0,51800.0,40400.0,30300.0,21300.0,11300.0,7200.0,5600.0,12101.836284,3742.256872,0.0,67659.0
24,2140,1979,2170000.0,69600.0,212900.0,57000.0,56000.0,55000.0,265100.0,279500.0,270300.0,233400.0,182200.0,138200.0,109600.0,92200.0,79800.0,65600.0,52200.0,42000.0,31800.0,21500.0,11200.0,7200.0,6200.0,12101.836284,3742.256872,0.0,69248.0
25,2140,1980,2245000.0,69000.0,60000.0,57000.0,56000.0,55000.0,274000.0,289000.0,279000.0,240000.0,188000.0,143000.0,113000.0,94000.0,82000.0,68000.0,55000.0,43000.0,32000.0,22000.0,12000.0,8000.0,6000.0,12101.836284,3742.256872,0.0,69992.0
26,2140,1981,2271000.0,69000.0,232000.0,73704.19631,74267.27491000001,74738.99694,278000.0,293000.0,283000.0,242000.0,190000.0,145000.0,115000.0,96000.0,82000.0,68000.0,55000.0,43000.0,32000.0,22000.0,12000.0,8000.0,6000.0,12101.836284,3742.256872,0.0,72098.0
27,2140,1982,2324000.0,71000.0,238000.0,73704.19631,74267.27491000001,74738.99694,284000.0,299000.0,289000.0,248000.0,194000.0,148000.0,117000.0,98000.0,84000.0,70000.0,57000.0,45000.0,34000.0,22000.0,12000.0,8000.0,6000.0,12101.836284,3742.256872,0.0,71255.0
28,2140,1983,2378600.0,66900.0,224300.0,73704.19631,74267.27491000001,74738.99694,267700.0,281800.0,291200.0,259600.0,203100.0,159000.0,125800.0,98700.0,84500.0,81600.0,66400.0,51600.0,38900.0,33500.0,18300.0,12200.0,9100.0,12101.836284,3742.256872,4400.0,72952.0
29,2140,1984,2533700.0,76000.0,268500.0,73704.19631,74267.27491000001,74738.99694,295600.0,277800.0,291400.0,275700.0,236200.0,183200.0,141600.0,110200.0,91600.0,79000.0,65600.0,49800.0,36400.0,26000.0,15600.0,7300.0,6200.0,12101.836284,3742.256872,0.0,79023.0
30,2140,1985,2600000.0,73000.0,290800.0,73704.19631,74267.27491000001,74738.99694,316800.0,272800.0,283800.0,276800.0,241000.0,192000.0,147000.0,113000.0,94000.0,80000.0,67000.0,53000.0,40000.0,28000.0,18000.0,7400.0,5600.0,12101.836284,3742.256872,0.0,84252.0
31,2140,1986,2665900.0,74800.0,298200.0,73704.19631,74267.27491000001,74738.99694,324800.0,279700.0,291000.0,283800.0,247100.0,196900.0,150800.0,115800.0,96400.0,82000.0,68700.0,54400.0,41000.0,28700.0,18500.0,7700.0,5600.0,12101.836284,3742.256872,0.0,83194.0
32,2140,1987,2791000.0,78300.0,312200.0,73704.19631,74267.27491000001,74738.99694,340100.0,292800.0,304600.0,297100.0,258700.0,206200.0,157800.0,121400.0,101000.0,85800.0,71900.0,56900.0,43000.0,30100.0,19300.0,8200.0,5800.0,12101.836284,3742.256872,0.0,80326.0
33,2140,1988,2866300.0,80500.0,320600.0,73704.19631,74267.27491000001,74738.99694,349300.0,300800.0,312800.0,305100.0,265700.0,211600.0,162000.0,124500.0,103600.0,88200.0,73900.0,58500.0,44100.0,30900.0,19900.0,8500.0,5800.0,12101.836284,3742.256872,0.0,81376.0
34,2140,1989,2955000.0,85100.0,313900.0,73704.19631,74267.27491000001,74738.99694,360000.0,323000.0,282000.0,293000.0,277000.0,233000.0,183000.0,141000.0,110000.0,92000.0,78000.0,63000.0,48000.0,35000.0,23000.0,8700.0,6300.0,12101.836284,3742.256872,0.0,83460.0
35,2140,1990,3034000.0,81600.0,324600.0,73704.19631,74267.27491000001,74738.99694,368000.0,333000.0,284000.0,293000.0,283000.0,243000.0,192000.0,149000.0,114000.0,94000.0,81000.0,65000.0,50000.0,36000.0,24000.0,10600.0,8200.0,12101.836284,3742.256872,0.0,81939.0
36,2140,1991,3113000.0,81400.0,327600.0,73704.19631,74267.27491000001,74738.99694,376000.0,342000.0,292000.0,292000.0,288000.0,253000.0,202000.0,157000.0,120000.0,97000.0,83000.0,68000.0,52000.0,38000.0,25000.0,10600.0,8400.0,12101.836284,3742.256872,0.0,81110.0
37,2140,1992,3191800.0,82300.0,331200.0,73704.19631,74267.27491000001,74738.99694,384600.0,350200.0,301500.0,288300.0,291600.0,261700.0,212500.0,165000.0,126200.0,100500.0,85100.0,70300.0,54500.0,39700.0,26100.0,13000.0,7600.0,12101.836284,3742.256872,0.0,80164.0
38,2140,1993,3269700.0,82800.0,333100.0,73704.19631,74267.27491000001,74738.99694,393000.0,356900.0,313500.0,285400.0,294000.0,270200.0,222700.0,173600.0,133100.0,104200.0,87300.0,72800.0,56700.0,41200.0,27300.0,13800.0,8000.0,12101.836284,3742.256872,0.0,79714.0
39,2140,1994,3347100.0,83200.0,334800.0,73704.19631,74267.27491000001,74738.99694,400500.0,363500.0,325600.0,284600.0,294900.0,277500.0,232900.0,182600.0,140300.0,108300.0,89700.0,75300.0,59000.0,42900.0,28500.0,14500.0,8500.0,12101.836284,3742.256872,0.0,80391.0
40,2140,1995,3553900.0,83800.0,334700.0,73704.19631,74267.27491000001,74738.99694,420400.0,389100.0,356700.0,305100.0,309000.0,293600.0,250200.0,198200.0,153500.0,117900.0,96400.0,80700.0,63600.0,46100.0,30500.0,15900.0,8300.0,12101.836284,3742.256872,0.0,80306.0
41,2140,2019,5058007.147,72253.67947999999,73027.56844,73704.19631,74267.27491000001,74738.99694,371134.1849,372407.2714,389629.12860000005,422519.3164,445393.3803,452720.8737,397447.0973,339742.6474,296767.8321,287784.4414,266809.59609999997,217372.0038,159700.96613000002,107314.2269,72811.3138,47657.120030000005,26959.9378,12101.836284,3742.256872,0.0,64274.0
42,3080,1961,577000.0,15700.0,61300.0,8570.0,8602.0,9135.0,69700.0,68700.0,48800.0,48200.0,39100.0,38200.0,31500.0,32800.0,28200.0,29000.0,19800.0,21300.0,11400.0,11700.0,4800.0,4800.0,2000.0,2061.0,574.0,0.0,14934.0
43,3080,1962,580000.0,15700.0,61300.0,8570.0,8602.0,9135.0,69700.0,68700.0,48800.0,48200.0,39100.0,38200.0,31500.0,32800.0,28200.0,29000.0,19800.0,21300.0,11400.0,11700.0,4800.0,4800.0,2000.0,2061.0,574.0,0.0,14500.0
44,3080,1963,589000.0,15700.0,61300.0,8570.0,8602.0,9135.0,69700.0,68700.0,48800.0,48200.0,39100.0,38200.0,31500.0,32800.0,28200.0,29000.0,19800.0,21300.0,11400.0,11700.0,4800.0,4800.0,2000.0,2061.0,574.0,0.0,14500.0
45,3080,1964,587000.0,15700.0,61300.0,8570.0,8602.0,9135.0,69700.0,68700.0,48800.0,48200.0,39100.0,38200.0,31500.0,32800.0,28200.0,29000.0,19800.0,21300.0,11400.0,11700.0,4800.0,4800.0,2000.0,2061.0,574.0,0.0,14200.0
46,3080,1965,594000.0,15900.0,62100.0,8570.0,8602.0,9135.0,70500.0,69500.0,49400.0,48800.0,39600.0,38600.0,31900.0,33200.0,28600.0,29300.0,19900.0,21600.0,11500.0,11900.0,4900.0,4800.0,2000.0,2061.0,574.0,0.0,14470.0
47,3080,1966,603000.0,15100.0,58200.0,8570.0,8602.0,9135.0,68000.0,66900.0,61400.0,48500.0,41300.0,37800.0,33900.0,31800.0,26700.0,29000.0,23800.0,21700.0,39100.0,52849.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,14810.0
48,3080,1967,613600.0,14900.0,57500.0,8570.0,8602.0,9135.0,66700.0,68400.0,60900.0,54500.0,40600.0,39000.0,35200.0,32300.0,28500.0,27400.0,26500.0,21700.0,39700.0,52849.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,15190.0
49,3080,1968,622000.0,15200.0,57800.0,8570.0,8602.0,9135.0,67600.0,67700.0,62000.0,55300.0,43000.0,39000.0,35800.0,32600.0,29000.0,27500.0,26300.0,22300.0,40900.0,52849.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,15590.0
50,3080,1969,630000.0,15600.0,58400.0,8570.0,8602.0,9135.0,67800.0,68700.0,62200.0,56300.0,44000.0,40000.0,36100.0,32500.0,29200.0,27500.0,26300.0,23000.0,42400.0,52849.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,16086.0
51,3080,1970,633000.0,13200.0,54800.0,8570.0,8602.0,9135.0,70000.0,69500.0,63500.0,57500.0,46100.0,40500.0,36400.0,32500.0,29200.0,27500.0,26300.0,23000.0,43000.0,52849.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,13500.0
52,3080,1974,639000.0,11100.0,43600.0,8570.0,8602.0,9135.0,60900.0,68700.0,68000.0,56200.0,50600.0,37800.0,36100.0,34200.0,31600.0,27800.0,25800.0,26200.0,60400.0,52849.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,11550.0
53,3080,1999,686422.0,8805.0,38268.0,8570.0,8602.0,9135.0,54506.0,54901.0,56702.0,49662.0,48079.0,49262.0,52705.0,49474.0,44282.0,40048.0,34646.0,28088.0,24145.0,52849.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,8505.0
54,3080,2000,693789.0,8769.0,37061.0,8570.0,8602.0,9135.0,53658.0,55237.0,57174.0,52274.0,47787.0,49201.0,52277.0,51099.0,44937.0,40964.0,36298.0,28778.0,24666.0,53609.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,8447.0
55,3080,2001,701243.0,8335.0,35480.0,8570.0,8602.0,9135.0,53213.0,53798.0,55439.0,53302.0,49669.0,48974.0,52353.0,53090.0,46280.0,43242.0,35088.0,31223.0,25839.0,55918.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,8167.0
56,3080,2002,713720.0,7887.0,8425.0,8570.0,8602.0,9135.0,51653.0,55489.0,56471.0,55321.0,50074.0,50295.0,52296.0,54135.0,47864.0,44471.0,36874.0,32056.0,26743.0,21845.0,16713.0,10310.0,5856.0,2061.0,574.0,0.0,7883.0
57,3080,2003,722357.0,8030.0,7910.0,8452.0,8595.0,8621.0,49872.0,55482.0,56649.0,56833.0,50484.0,51203.0,51752.0,54366.0,49509.0,44952.0,38836.0,32605.0,27787.0,22505.0,17487.0,11163.0,6269.0,2277.0,718.0,0.0,8088.0
58,3080,2004,732149.0,8275.0,8150.0,7961.0,8506.0,8641.0,47917.0,55909.0,56925.0,58735.0,52153.0,51928.0,51452.0,54404.0,51374.0,45293.0,40972.0,33133.0,28760.0,22975.0,17879.0,11651.0,6202.0,2246.0,708.0,0.0,8309.0
59,3080,2005,742836.0,8389.0,8401.0,8204.0,8020.0,8559.0,46408.0,55603.0,57807.0,59660.0,55593.0,51978.0,51444.0,54228.0,53081.0,45873.0,42935.0,33893.0,29770.0,23515.0,18268.0,12104.0,6183.0,2226.0,694.0,0.0,8243.0
60,3080,2006,755266.0,8644.0,8384.0,8459.0,8270.0,8083.0,45084.0,55132.0,58589.0,61007.0,58079.0,53291.0,51862.0,54107.0,54344.0,46908.0,44466.0,35069.0,30605.0,24083.0,18633.0,12516.0,6572.0,2343.0,736.0,0.0,8731.0
61,3080,2007,771688.0,8864.0,8911.0,8463.0,8537.0,8347.0,43893.0,53464.0,60591.0,62912.0,60922.0,54274.0,53635.0,54156.0,55370.0,48408.0,45566.0,37040.0,31242.0,24834.0,18967.0,12924.0,7040.0,2532.0,796.0,0.0,8575.0
62,3080,2008,791150.0,9114.0,8818.0,8999.0,8558.0,8627.0,43406.0,52045.0,61530.0,65129.0,64479.0,56368.0,55816.0,54462.0,56194.0,50417.0,46247.0,39755.0,31867.0,25868.0,19483.0,13325.0,7230.0,2598.0,815.0,0.0,9205.0
63,3080,2009,812847.0,9606.0,9408.0,8907.0,9098.0,8654.0,43668.0,50401.0,62520.0,66972.0,68112.0,59552.0,57668.0,54979.0,56804.0,52631.0,46837.0,42468.0,32701.0,27089.0,20111.0,13662.0,7487.0,2672.0,840.0,0.0,9608.0
64,3080,2010,834454.0,9875.0,9805.0,9496.0,9004.0,9193.0,43828.0,49208.0,62596.0,69078.0,70581.0,64377.0,58798.0,55844.0,57074.0,54725.0,47655.0,44934.0,33713.0,28433.0,20747.0,14139.0,7718.0,2759.0,874.0,0.0,9801.0
65,3080,2011,848964.0,9590.0,9960.0,9906.0,9610.0,9078.0,44319.0,47627.0,61252.0,70749.0,74022.0,68589.0,61292.0,57214.0,57010.0,55782.0,48193.0,46008.0,34629.0,28889.0,20861.0,13989.0,7289.0,2413.0,693.0,0.0,9622.0
66,3080,2012,863942.0,10101.0,9702.0,10079.0,10026.0,9729.0,45384.0,46451.0,58439.0,70930.0,74924.0,71037.0,62048.0,59262.0,57424.0,57305.0,49811.0,47101.0,36922.0,29916.0,21963.0,14582.0,7683.0,2430.0,693.0,0.0,10161.0
67,3080,2013,861930.0,9278.0,10029.0,9619.0,10007.0,9981.0,46073.0,45248.0,55102.0,67760.0,72978.0,71392.0,61898.0,59861.0,56950.0,57730.0,51276.0,47197.0,39423.0,30459.0,23012.0,15287.0,11370.0,3061.0,561.0,0.0,9341.0
68,3080,2014,853166.0,9300.0,9301.0,10057.0,9650.0,10040.0,46587.0,45277.0,53284.0,66805.0,72172.0,68713.0,60962.0,57649.0,55361.0,56336.0,50476.0,46570.0,41708.0,31164.0,24046.0,15865.0,11843.0,3061.0,561.0,0.0,9258.0
69,3080,2015,843117.0,9102.0,9205.0,9223.0,9975.0,9575.0,47322.0,44277.0,51430.0,65001.0,70787.0,67460.0,61799.0,54954.0,53769.0,54824.0,51272.0,45685.0,43129.0,31443.0,24881.0,16200.0,8182.0,3061.0,561.0,0.0,9170.0
70,3080,2016,849833.0,9302.0,9066.0,9203.0,9241.0,9999.0,47714.0,43964.0,50145.0,65963.0,71184.0,68290.0,62610.0,54971.0,52811.0,54352.0,52685.0,46050.0,44477.0,32568.0,26120.0,16796.0,8925.0,2924.0,473.0,0.0,9455.0
71,3080,2017,864236.0,9270.0,9403.0,9168.0,9298.0,9329.0,49142.0,44679.0,49202.0,65142.0,73849.0,70455.0,64199.0,55231.0,53442.0,54175.0,54088.0,46982.0,45336.0,34471.0,26900.0,17651.0,9213.0,2996.0,615.0,0.0,9229.0
72,3080,2018,875899.0,9289.0,9284.0,9452.0,9235.0,9370.0,49104.0,45470.0,48856.0,63295.0,74578.0,73209.0,66650.0,56158.0,54054.0,53871.0,54546.0,48366.0,45193.0,36574.0,27332.0,18411.0,9828.0,2930.0,844.0,0.0,9262.0
73,3080,2019,880582.0,9499.0,9289.0,9301.0,9469.0,9251.0,48469.0,45920.0,49117.0,62955.0,74702.0,74443.0,68009.0,57793.0,52586.0,52679.0,54055.0,49368.0,44559.0,38436.0,27433.0,19145.0,9886.0,3275.0,943.0,0.0,9548.0
74,3080,2020,896007.0,9888.0,9538.0,9329.0,9340.0,9517.0,48652.0,47439.0,48183.0,62038.0,75175.0,75559.0,70090.0,61130.0,53537.0,53675.0,54745.0,50868.0,44827.0,39918.0,27991.0,19898.0,10396.0,3291.0,983.0,0.0,9995.0
75,3160,1950,83199700.0,2316000.0,2522600.0,2479900.0,2347000.0,1539900.0,9522600.0,8699900.0,8567700.0,7725500.0,6185100.0,5202200.0,5048100.0,4483000.0,4004500.0,3388700.0,2749100.0,2303900.0,1770700.0,1281600.0,685700.0,275800.0,95500.0,569821.0,130617.0,4700.0,2337507.0
76,3160,1951,84573000.0,2148000.0,2265000.0,2489000.0,2467000.0,2335000.0,9092000.0,8865000.0,8680000.0,7874000.0,6521000.0,5231000.0,5097000.0,4664000.0,3968000.0,3505000.0,2845000.0,2347000.0,1754000.0,1287000.0,746000.0,290000.0,100000.0,569821.0,130617.0,0.0,2137689.0
77,3160,1952,85852000.0,1977000.0,2113000.0,2245000.0,2473000.0,2455000.0,9421000.0,9056000.0,8758000.0,8040000.0,6862000.0,5343000.0,5081000.0,4759000.0,4028000.0,3629000.0,2905000.0,2403000.0,1781000.0,1324000.0,779000.0,312000.0,108000.0,569821.0,130617.0,0.0,2005162.0
78,3160,1953,87033000.0,1843000.0,1950000.0,2099000.0,2237000.0,2469000.0,9907000.0,9247000.0,8746000.0,8225000.0,7178000.0,5570000.0,5059000.0,4821000.0,4093000.0,3720000.0,3022000.0,2419000.0,1838000.0,1340000.0,806000.0,330000.0,115000.0,569821.0,130617.0,0.0,1868040.0
79,3160,1954,88293000.0,1723000.0,1823000.0,1944000.0,2094000.0,2233000.0,10399000.0,9670000.0,8637000.0,8356000.0,7445000.0,5888000.0,4983000.0,4904000.0,4250000.0,3798000.0,3098000.0,2447000.0,1918000.0,1361000.0,848000.0,351000.0,122000.0,569821.0,130617.0,0.0,1769580.0
80,3160,1955,89275500.0,1709400.0,1710000.0,1817800.0,1939200.0,2071300.0,11042600.0,9507800.0,8625600.0,8403200.0,7604300.0,6116900.0,5115100.0,4945400.0,4367200.0,3849400.0,3205500.0,2496600.0,1967100.0,1392700.0,875700.0,377800.0,134100.0,569821.0,130617.0,800.0,1730692.0
81,3160,1956,90258000.0,1641000.0,1693000.0,1702000.0,1811000.0,1934000.0,11576000.0,9058000.0,8792000.0,8531000.0,7757000.0,6474000.0,5174000.0,4989000.0,4544000.0,3817000.0,3319000.0,2603000.0,2008000.0,1385000.0,898000.0,411000.0,142000.0,569821.0,130617.0,0.0,1665278.0
82,3160,1957,91088000.0,1549000.0,1625000.0,1685000.0,1696000.0,1805000.0,11160000.0,9389000.0,9011000.0,8609000.0,7920000.0,6798000.0,5305000.0,4978000.0,4633000.0,3881000.0,3429000.0,2674000.0,2046000.0,1409000.0,906000.0,426000.0,151000.0,569821.0,130617.0,0.0,1566713.0
83,3160,1958,92011000.0,1583000.0,1534000.0,1619000.0,1680000.0,1692000.0,10494000.0,9912000.0,9239000.0,8598000.0,8071000.0,7101000.0,5503000.0,4963000.0,4711000.0,3948000.0,3518000.0,2780000.0,2077000.0,1448000.0,924000.0,451000.0,166000.0,569821.0,130617.0,0.0,1653469.0
84,3160,1959,92971000.0,1616000.0,1569000.0,1529000.0,1614000.0,1676000.0,9702000.0,10398000.0,9634000.0,8497000.0,8171000.0,7350000.0,5813000.0,4885000.0,4785000.0,4087000.0,3589000.0,2845000.0,2107000.0,1510000.0,939000.0,474000.0,179000.0,569821.0,130617.0,0.0,1626088.0
85,3160,1960,93418500.0,1576900.0,1594800.0,1549100.0,1513100.0,1610500.0,9204600.0,11017600.0,9308600.0,8318500.0,8209400.0,7517800.0,6038000.0,5019100.0,4816600.0,4201400.0,3641200.0,2931600.0,2160400.0,1563800.0,954700.0,482900.0,188000.0,569821.0,130617.0,0.0,1606041.0
86,3160,1961,94285000.0,1557000.0,1577000.0,1600000.0,1542000.0,1507000.0,8752000.0,11503000.0,8862000.0,8491000.0,8261000.0,7676000.0,6386000.0,5099000.0,4856000.0,4378000.0,3619000.0,3065000.0,2268000.0,1615000.0,964000.0,497000.0,208000.0,569821.0,130617.0,0.0,1589372.0
87,3160,1962,95178000.0,1582000.0,1547000.0,1574000.0,1597000.0,1540000.0,8352000.0,11066000.0,9244000.0,8735000.0,8280000.0,7850000.0,6702000.0,5210000.0,4869000.0,4465000.0,3673000.0,3196000.0,2327000.0,1659000.0,985000.0,507000.0,216000.0,569821.0,130617.0,0.0,1618616.0
88,3160,1963,96155000.0,1627000.0,1573000.0,1543000.0,1558000.0,1584000.0,8051000.0,10479000.0,9844000.0,8967000.0,8311000.0,7954000.0,7025000.0,5417000.0,4842000.0,4552000.0,3735000.0,3257000.0,2423000.0,1665000.0,1007000.0,515000.0,227000.0,569821.0,130617.0,0.0,1659521.0
89,3160,1964,97187000.0,1668000.0,1619000.0,1569000.0,1541000.0,1556000.0,7935000.0,9703000.0,10360000.0,9397000.0,8204000.0,8027000.0,7275000.0,5726000.0,4771000.0,4622000.0,3875000.0,3323000.0,2490000.0,1695000.0,1063000.0,527000.0,241000.0,569821.0,130617.0,0.0,1716761.0
90,3160,1965,98274900.0,1742500.0,1658700.0,1613800.0,1567500.0,1551000.0,7849300.0,9183400.0,10851800.0,9068700.0,8363800.0,8257400.0,7498500.0,5961400.0,4921800.0,4658000.0,4002000.0,3344500.0,2562300.0,1744600.0,1095900.0,528100.0,250000.0,569821.0,130617.0,0.0,1823697.0
91,3160,1966,99057000.0,1430000.0,1736000.0,1656000.0,1612000.0,1566000.0,7789000.0,8732000.0,11444000.0,8634000.0,8490000.0,8365000.0,7666000.0,6327000.0,4977000.0,4717000.0,4165000.0,3330000.0,2668000.0,1828000.0,1126000.0,532000.0,264000.0,569821.0,130617.0,0.0,1360974.0
92,3160,1967,99637000.0,1829000.0,1411000.0,1721000.0,1641000.0,1597000.0,7776000.0,8251000.0,10997000.0,8956000.0,8612000.0,8378000.0,7802000.0,6617000.0,5082000.0,4696000.0,4225000.0,3401000.0,2771000.0,1888000.0,1161000.0,552000.0,275000.0,569821.0,130617.0,0.0,1921448.0
